,filename,link,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_data
1281,53134,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Tan-Brown---Olive-Green-Flats_619aed7a61636b20016dbe081a805870_images.jpg,53134,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown & Olive Green Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328E5490>
1282,33821,http://assets.myntassets.com/v1/images/style/properties/c921806460d65c7e8bba4e2a3a8c5341_images.jpg,33821,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Puma Men Axis Blue & Black Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328E6AB0>
1283,27079,http://assets.myntassets.com/v1/images/style/properties/18a694e1b6c383717f57f436d08ef81f_images.jpg,27079,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328061B0>
1284,30237,http://assets.myntassets.com/v1/images/style/properties/Numero-Uno-Men-Black-Shoes_f9e37a1c667d2e0218eb86d7568c36c2_images.jpg,30237,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F4350>
1285,55654,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Maroon-Sandals_e353ded2c7aae755d996a8a9de3e0938_images.jpg,55654,Women,Footwear,Shoes,Heels,Maroon,Winter,2015.0,Casual,Catwalk Women Maroon Wedges,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F74D0>
1286,16161,http://assets.myntassets.com/v1/images/style/properties/4a1d99bd6cf51c6b4bf009f1f870f588_images.jpg,16161,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Leather Black Formal Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F59D0>
1287,27077,http://assets.myntassets.com/v1/images/style/properties/8ba15feba2fa4cfd74520d1695563432_images.jpg,27077,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Heels,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F7EC0>
1288,16166,http://assets.myntassets.com/v1/images/style/properties/d6455c3894dc060ed33a028f0fbff790_images.jpg,16166,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F5490>
1289,44774,http://assets.myntassets.com/v1/images/style/properties/31c26d852650e287e5cb7b120cd21421_images.jpg,44774,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Losanna Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132805130>
1290,3139,http://assets.myntassets.com/v1/images/style/properties/4e223f791e3e1d66f3df558261f93a40_images.jpg,3139,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Ethnic,Catwalk Women Ethnic Strap Brown Flats,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F7A40>
1291,17818,http://assets.myntassets.com/v1/images/style/properties/7a766475a798a004a5c2bc75e155940d_images.jpg,17818,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Lee Cooper Men  Brown Casual Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E42F0>
1292,3565,http://assets.myntassets.com/v1/images/style/properties/26805de0bcf2145e11779b96df493f2b_images.jpg,3565,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Men's Atwood Brown Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E6810>
1293,8973,http://assets.myntassets.com/v1/images/style/properties/68407d39ad3f19c8d3171ebd67ca9d7a_images.jpg,8973,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Drift Cat III CF White Sports Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E5910>
1294,45809,http://assets.myntassets.com/v1/images/style/properties/9c3e92517f6ed871108879a68dce29c9_images.jpg,45809,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F5550>
1295,53150,http://assets.myntassets.com/v1/images/style/properties/2a61c39a81c59410be3a0cac0be2853d_images.jpg,53150,Women,Footwear,Shoes,Heels,Green,Winter,2015.0,Casual,Catwalk Women Green Heels,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1211B8C80>
1296,23816,http://assets.myntassets.com/v1/images/style/properties/bd51090fef7f633a1372184c24d8adc9_images.jpg,23816,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Puma Men Evo Navy Blue Casual Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x120CED940>
1297,40316,http://assets.myntassets.com/v1/images/style/properties/0490d517d12339ce8581ce79042aba43_images.jpg,40316,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Zeitfrei Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1211E0F20>
1298,17485,http://assets.myntassets.com/v1/images/style/properties/52863da86a1d16e62abc20268de76ad9_images.jpg,17485,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men DLS Slam White Sports Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F7EC0>
1299,17688,http://assets.myntassets.com/v1/images/style/properties/3ed6a39b255f3232edb80d132e44422e_images.jpg,17688,Women,Footwear,Shoes,Flats,Beige,Winter,2015.0,Casual,Catwalk Women Classic Beige Sandal,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F62A0>
1300,24638,http://assets.myntassets.com/v1/images/style/properties/2c163286d91afb6fff94f84ef8c9805d_images.jpg,24638,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men Multi Court White Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327F7590>
1301,16158,http://assets.myntassets.com/v1/images/style/properties/934e8c14b09b88de6d147188710782d9_images.jpg,16158,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Enroute Men Leather Brown Formal Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x13263DE80>
1302,6416,http://assets.myntassets.com/v1/images/style/properties/47f0fd96cee33c69f5b2235ffdac1ba9_images.jpg,6416,Unisex,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Lotto Unisex Canvas Navy Blue Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F6D80>
1303,17041,http://assets.myntassets.com/v1/images/style/properties/071197f0323e2ad8783a5d054377872f_images.jpg,17041,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Gas Men Skate 002 Casual Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E46B0>
1304,26534,http://assets.myntassets.com/v1/images/style/properties/c112ff9c51d8e4e998afb1bd1b60427c_images.jpg,26534,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,ID Men Red & White Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328E6360>
1305,10297,http://assets.myntassets.com/v1/images/style/properties/fcda83167f4e5b6a622f866ae6c26f2a_images.jpg,10297,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Smart Casual,Clarks Men Black Leather Loafers,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E7B00>
1306,39983,http://assets.myntassets.com/v1/image/style/properties/39983/Gas-Men-Black-Tee-Shoes_1_a80449dbeb04cfb870e1565f9d30d2f9.jpg,39983,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2014.0,Casual,GAS Men Black Casual Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327F6150>
1307,16156,http://assets.myntassets.com/v1/images/style/properties/21422cc3706742ee25872891dfde003c_images.jpg,16156,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E7770>
1308,18490,http://assets.myntassets.com/v1/images/style/properties/7b3783ab248e1935b75d785959f1d71d_images.jpg,18490,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Vogue Black Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E6450>
1309,13844,http://assets.myntassets.com/v1/images/style/properties/d18f8ed6f10064050cacbfbd326026d1_images.jpg,13844,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Walk Max PU Black Sports Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F6390>
1310,23242,http://assets.myntassets.com/v1/images/style/properties/b104e25aa6fee755a1ea79d29c00d1e5_images.jpg,23242,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F53A0>
1311,19925,http://assets.myntassets.com/v1/images/style/properties/b9ded6fdb395c7bb52431d14d249d907_images.jpg,19925,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Unisex Bio Str Black Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E6BD0>
1312,13047,http://assets.myntassets.com/v1/images/style/properties/567bb5c73d5a07697131a4b7097d566e_images.jpg,13047,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Inc 5 Women Casual White Wedges,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E6A80>
1313,33700,http://assets.myntassets.com/v1/images/style/properties/00690d7ef085c8ad55ded532114d2ea1_images.jpg,33700,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Cobblerz Men Black Formal Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E5970>
1314,36424,http://assets.myntassets.com/v1/images/style/properties/11b785654a86a00aedf3c85526f25501_images.jpg,36424,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Spinn Men Bostern Road White Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327F6A50>
1315,43221,http://assets.myntassets.com/v1/images/style/properties/4175d607e89d740d4da03112d0b050af_images.jpg,43221,Unisex,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012.0,Casual,Converse Unisex Maroon Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E66F0>
1316,22818,http://assets.myntassets.com/v1/images/style/properties/3228d6d325b167b14161fdc33e7c898b_images.jpg,22818,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2016.0,Casual,Woodland Men Black Casual Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328E7B90>
1317,20773,http://assets.myntassets.com/v1/images/style/properties/43ef8a289c8ed822baf8baaf718857e8_images.jpg,20773,Women,Footwear,Shoes,Flats,Red,Summer,2011.0,Casual,Carlton London Women Classy Red Sandals,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327F5670>
1318,26642,http://assets.myntassets.com/v1/images/style/properties/000b55750c924aea1c6205e0ae938095_images.jpg,26642,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Drift Cat 3 Black Casual Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328C7350>
1319,46595,http://assets.myntassets.com/v1/images/style/properties/a28aa0eb2437727950e977b76697c68a_images.jpg,46595,Women,Footwear,Shoes,Heels,Pink,Spring,2013.0,Casual,Catwalk Women Pink Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132807170>
1320,11837,http://assets.myntassets.com/v1/images/style/properties/66c84ad02491d7e9228d6778a63a3ad0_images.jpg,11837,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Playboy Men Casual Red Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F5130>
1321,39205,http://assets.myntassets.com/v1/images/style/properties/970215151232da970daca43919cba129_images.jpg,39205,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F4FE0>
1322,4498,http://assets.myntassets.com/v1/images/style/properties/bee5e1cf9d6cf062f582d1d4d4a7c3ee_images.jpg,4498,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men's Osaka White Silver Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F4140>
1323,8093,http://assets.myntassets.com/v1/images/style/properties/bec064992c04dfd653a5daf5f6c720a2_images.jpg,8093,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Barricade Team White Sports Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F4C20>
1324,37965,http://assets.myntassets.com/v1/images/style/properties/afa6f281829c2fd3dd19f299710e6cca_images.jpg,37965,Women,Footwear,Shoes,Heels,Black,Winter,2013.0,Casual,Clarks Women Santa Rock Black Leather Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F5220>
1325,15231,http://assets.myntassets.com/v1/images/style/properties/477b0227d88fc588f2dc2af1291e206b_images.jpg,15231,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,ADIDAS Originals Men Veska PK Mid White Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F6030>
1326,13556,http://assets.myntassets.com/v1/images/style/properties/6d505b7837463eb4a0b217d44bd2f2d3_images.jpg,13556,Women,Footwear,Shoes,Heels,Yellow,Spring,2013.0,Casual,Carlton London Women Casual Yellow Flats,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327F7C50>
1327,37708,http://assets.myntassets.com/v1/images/style/properties/5402e86d3490b69660f64b350986c4bc_images.jpg,37708,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Fila Men Top Fuel Black Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327F5BE0>
1328,23906,http://assets.myntassets.com/v1/images/style/properties/5f9c5f8502db2499688c19eaa31fb23a_images.jpg,23906,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Fila Men Figio White Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F4830>
1329,26448,http://assets.myntassets.com/v1/images/style/properties/b0d7107c23f5be1472badf8ed482741f_images.jpg,26448,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Puma Men Kuris Black Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F6A80>
1330,47476,http://assets.myntassets.com/v1/images/style/properties/2223884c52c2b774b629cf76b3a455ff_images.jpg,47476,Women,Footwear,Shoes,Flats,Maroon,Summer,2012.0,Casual,Tiptopp Women Maroon Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327F6360>
1331,33355,http://assets.myntassets.com/v1/images/style/properties/76a7c4a1c75e90e9ecccce26056a37bd_images.jpg,33355,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Ankle Boots,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F5FD0>
1332,22688,http://assets.myntassets.com/v1/images/style/properties/5989285e9b8b9152ad742be5c176f390_images.jpg,22688,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Nike Men Sweet Classic Leather White Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F4440>
1333,36618,http://assets.myntassets.com/v1/images/style/properties/01169ce8f296973db2014ab7a516dde3_images.jpg,36618,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F6450>
1334,24775,http://assets.myntassets.com/v1/images/style/properties/Franco-Leone-Men-Franco-Leone-Formal-Shoes-BLUE-Blue-Formal-Shoes_2b7735028f4c4394e1a4a538866e032f_images.jpg,24775,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Ganuchi Men Navy Suede Casual Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F66C0>
1335,39657,http://assets.myntassets.com/v1/images/style/properties/d90e17572139c84f476eb31d19db3ab9_images.jpg,39657,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men White Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F5790>
1336,6392,http://assets.myntassets.com/v1/images/style/properties/11b0385acfa0e9d76d0b1debf6ebf224_images.jpg,6392,Women,Footwear,Shoes,Flats,Blue,Summer,2011.0,Casual,Lotto Women Sofia Blue Black Floater,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F6900>
1337,14386,http://assets.myntassets.com/v1/images/style/properties/aa8d6ef02d10d7a77c2649133f64624a_images.jpg,14386,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F6BA0>
1338,24719,http://assets.myntassets.com/v1/images/style/properties/e2a9cce5fb0fca34b1144d256ab36e2c_images.jpg,24719,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Skechers Men Brown Casual Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F69F0>
1339,26618,http://assets.myntassets.com/v1/images/style/properties/c33d501145125c008eca0a9084a9a0f5_images.jpg,26618,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Redon Move Black Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F58E0>
1340,47610,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Yellow-Sandals_bed8333a1b346af456a4704ba02d4b2c_images.jpg,47610,Women,Footwear,Shoes,Heels,Yellow,Winter,2014.0,Casual,Portia Women Yellow Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F5D00>
1341,7247,http://assets.myntassets.com/v1/images/style/properties/d774ff9149f70db74702e7bd6df1d6cc_images.jpg,7247,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Allender Brown Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F72C0>
1342,7840,http://assets.myntassets.com/v1/images/style/properties/9dc36b0de9254e6bfaa8876977972ad9_images.jpg,7840,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men's Faas 300 JAM Black Green Yellow Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F6F60>
1343,13192,http://assets.myntassets.com/v1/images/style/properties/23d6781db39b578cd570abf7d6c36885_images.jpg,13192,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men Eco ortholite Blue Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328F7F50>
1344,39893,http://assets.myntassets.com/v1/images/style/properties/d652dfbb0e1f3844d21d9176b2cf0ee3_images.jpg,39893,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Men Brown Outback Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1325E84D0>
1345,5384,http://assets.myntassets.com/v1/images/style/properties/419a58dbd641df9d6837905bca040e5f_images.jpg,5384,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011.0,Sports,Quechua Arpenaz Flex Man Beige,<PIL.Image.Image image mode=RGB size=150x200 at 0x132665FA0>
1346,19038,http://assets.myntassets.com/v1/images/style/properties/95d8e7b267ac08ead8c5da0e69c2e2ac_images.jpg,19038,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E4110>
1347,35696,http://assets.myntassets.com/v1/images/style/properties/fd162650343de99d142145a078c6f562_images.jpg,35696,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Sweet Classic Leather White Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E4EF0>
1348,5348,http://assets.myntassets.com/v1/images/style/properties/e7b87440f9b41328fb01a71b70779b10_images.jpg,5348,Men,Footwear,Shoes,Sports Shoes,Maroon,Fall,2011.0,Sports,Quechua Forclaz  800 Trek Man,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F49B0>
1349,3246,http://assets.myntassets.com/v1/images/style/properties/5de58fde0909e3cd71aaee8b0d1f115c_images.jpg,3246,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Puma Men's Benecio Black Coffee Leather Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E4260>
1350,11493,http://assets.myntassets.com/v1/images/style/properties/431944cf9814641f5491872dba364281_images.jpg,11493,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Lifestyle Pink Wedges,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E58B0>
1351,38542,http://assets.myntassets.com/v1/images/style/properties/fa515b6079953271ea8c39a6bef5a6cc_images.jpg,38542,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Puma Men Red Contest Hi Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E4830>
1352,9720,http://assets.myntassets.com/v1/images/style/properties/9e8c3b8cba35b541105cc364a9c1bc0e_images.jpg,9720,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Lotto Men Lima Black Sports Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E49B0>
1353,47645,http://assets.myntassets.com/v1/images/style/properties/22970372017ffc8a79079be6bfaa9a2b_images.jpg,47645,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Carlton London Men Black Formal Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E5D90>
1354,3489,http://assets.myntassets.com/v1/images/style/properties/02e5e0c2be9fa1d355de0674f2c5072f_images.jpg,3489,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ADIDAS Men's Jawpaw Blue Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E4980>
1355,23799,http://assets.myntassets.com/v1/images/style/properties/24e589f370fd7029117c7b6a17b4ba06_images.jpg,23799,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Black Arizona Ballerinas,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E44D0>
1356,38779,http://assets.myntassets.com/v1/images/style/properties/11220ee889981cf06d0c6bf5a14bb0e6_images.jpg,38779,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132786900>
1357,1923,http://assets.myntassets.com/v1/images/style/properties/ad15977e713592bafcd2de80b1f9299a_images.jpg,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Kalenji Women Running Shoe,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327859A0>
1358,4499,http://assets.myntassets.com/v1/images/style/properties/3f109ebbc39113df149a985b13d3f254_images.jpg,4499,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Lotto Men's Chamonix Grey Shoe,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327859D0>
1359,11896,http://assets.myntassets.com/v1/images/style/properties/d420d5dcd3311bb52b7500f75a401c3a_images.jpg,11896,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327869C0>
1360,49588,http://assets.myntassets.com/v1/images/style/properties/226f77492debf79aa9d40d61343e4991_images.jpg,49588,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132787860>
1361,17706,http://assets.myntassets.com/v1/images/style/properties/16d01da526102b8ec5e114885b67afa6_images.jpg,17706,Unisex,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Vans unisex Old Skool Grey Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132787560>
1362,36227,http://assets.myntassets.com/v1/images/style/properties/1af74fc7427c0b663ce991da3ef6fcfd_images.jpg,36227,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Nike Men Air Ralston Mid Lite Brown Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x132787E90>
1363,41716,http://assets.myntassets.com/v1/images/style/properties/1f60fd3e02b65dca9f7056eb1870c870_images.jpg,41716,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Wedges,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F5A00>
1364,12889,http://assets.myntassets.com/v1/images/style/properties/89932ff3877f62ff43434f475059c37d_images.jpg,12889,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Furure Cat White Sports Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327E63F0>
1365,14342,http://assets.myntassets.com/v1/images/style/properties/612b25139136b7a73af62efac99afb55_images.jpg,14342,Men,Footwear,Shoes,Sports Shoes,Maroon,Fall,2011.0,Sports,Nike Men Feild Trainer textile Maroon Sports Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1328E7FB0>
1366,36229,http://assets.myntassets.com/v1/images/style/properties/60a5d678864c55dbbd37e5b7c43f27b5_images.jpg,36229,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Air Max Courtballistec Blue & White Sports Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1327E4C20>
1367,56936,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Golden-Sandals_4345c66db9c5ae7128c81662c1485d50_images.jpg,56936,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Flats,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328F6B40>
1368,34541,http://assets.myntassets.com/v1/images/style/properties/009c0291072ff5ea11b0ef42aaeed844_images.jpg,34541,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2018.0,Casual,Red Tape Men Navy Blue Shoes,<PIL.Image.Image image mode=RGB size=1080x1440 at 0x1328E4F80>
1369,13363,http://assets.myntassets.com/v1/images/style/properties/06e5c55411cb28e4396656efd9e67f51_images.jpg,13363,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Jeunes Brown Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327844A0>
1370,14380,http://assets.myntassets.com/v1/images/style/properties/18d69713cd23baf30c528e8bbdac05f4_images.jpg,14380,Women,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Catwalk Women Lifestyle White Casual Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x1327849B0>
1371,15060,http://assets.myntassets.com/v1/images/style/properties/7e3d7cde5eed81869ffe4a8233421f8b_images.jpg,15060,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Brown Formal Shoes,<PIL.Image.Image image mode=RGB size=1800x2400 at 0x132787080>
